Algodon,Poliester,Lana,Elastano,Viscosa,Nylon,Seda,Fibra,Peso,Programa,Agua,Jabon,Temperatura
22.25,3.98,40.12,4.73,6.39,6.39,16.14,0.0,2.13,Mixto,42.78,20.325,40
72.61,15.17,0.0,1.29,7.4,0.0,0.0,3.53,5.84,Algodón,65.03999999999999,29.6,60
66.17,20.0,0.0,0.59,9.17,0.0,0.0,4.08,5.34,Mixto,62.04,28.35,40
77.64,13.01,0.0,1.04,4.47,0.0,0.0,3.84,3.68,Algodón,52.08,24.200000000000003,60
20.31,32.15,24.86,1.6,5.64,7.12,8.32,0.0,2.42,Mixto,44.519999999999996,21.05,40
97.37,2.63,0.0,0.0,0.0,0.0,0.0,0.0,5.35,Algodón,62.099999999999994,28.375,60
88.18,11.82,0.0,0.0,0.0,0.0,0.0,0.0,7.92,Algodón,77.52,34.8,60
24.27,39.29,0.0,15.35,3.88,13.04,0.0,4.17,3.67,Mixto,52.019999999999996,24.175,40
87.68,6.32,0.0,2.55,3.21,0.0,0.0,0.24,5.18,Algodón,61.08,27.95,60
34.48,45.44,2.56,2.93,7.14,4.98,0.0,2.48,4.85,Mixto,59.099999999999994,27.125,40
16.47,30.28,18.63,3.5,7.94,10.46,12.72,0.0,2.73,Mixto,46.379999999999995,21.825,40
10.13,61.49,0.0,7.21,3.69,13.57,0.0,3.92,2.42,Sintéticos,44.519999999999996,21.05,40
92.36,7.64,0.0,0.0,0.0,0.0,0.0,0.0,5.29,Algodón,61.74,28.225,60
47.13,34.79,5.04,1.67,6.54,0.37,0.0,4.45,3.37,Mixto,50.22,23.425,40
21.02,46.91,0.0,11.27,2.9,14.62,0.0,3.29,2.07,Mixto,42.42,20.175,40
6.67,60.27,0.0,16.33,0.55,12.7,0.0,3.49,3.81,Sintéticos,52.86,24.525,40
80.66,10.6,0.0,0.92,7.32,0.0,0.0,0.5,6.91,Algodón,71.46000000000001,32.275,60
21.19,19.96,29.04,0.32,4.55,6.99,17.95,0.0,2.29,Mixto,43.74,20.725,40
16.27,11.76,40.53,1.8,8.68,6.76,14.19,0.0,2.53,Mixto,45.18,21.325,40
82.23,14.19,0.0,0.46,1.08,0.0,0.0,2.05,5.62,Algodón,63.72,29.05,60
86.65,2.59,0.0,1.69,8.17,0.0,0.0,0.9,5.66,Algodón,63.96,29.15,60
21.83,39.97,0.0,20.81,5.15,8.66,0.0,3.57,2.72,Mixto,46.32,21.8,40
75.65,8.83,0.0,4.28,7.33,0.0,0.0,3.91,5.08,Algodón,60.480000000000004,27.7,60
21.58,22.82,21.17,2.09,8.9,5.4,18.04,0.0,1.98,Mixto,41.879999999999995,19.95,40
10.14,30.52,20.91,0.21,7.52,11.35,19.35,0.0,2.28,Mixto,43.68,20.7,40
47.65,37.43,3.34,3.36,3.01,2.08,0.0,3.13,3.44,Mixto,50.64,23.6,40
78.84,9.43,0.0,1.74,7.92,0.0,0.0,2.07,5.21,Algodón,61.26,28.025,60
73.57,14.36,0.0,1.48,7.42,0.0,0.0,3.18,6.9,Algodón,71.4,32.25,60
59.08,22.57,3.6,0.95,8.38,3.52,0.0,1.91,4.37,Mixto,56.22,25.925,40
84.18,8.23,0.0,2.38,3.21,0.0,0.0,2.0,6.56,Algodón,69.36,31.4,60
10.72,30.05,27.58,3.09,1.06,7.33,20.17,0.0,2.84,Mixto,47.04,22.1,40
5.42,55.85,0.0,13.08,3.94,17.58,0.0,4.13,3.86,Sintéticos,53.16,24.65,40
4.59,54.72,0.0,19.49,1.05,17.77,0.0,2.39,2.59,Sintéticos,45.54,21.475,40
13.05,6.24,32.51,4.9,4.88,9.87,28.55,0.0,2.21,Mixto,43.26,20.525,40
0.72,15.49,40.61,4.27,13.52,3.41,21.97,0.0,1.32,Mixto,37.92,18.3,40
35.84,54.62,1.3,0.22,4.5,3.07,0.0,0.44,4.1,Sintéticos,54.599999999999994,25.25,40
22.05,42.67,0.0,16.6,0.29,15.61,0.0,2.78,2.09,Mixto,42.54,20.225,40
15.9,21.21,44.37,0.39,2.43,4.3,11.41,0.0,2.34,Mixto,44.04,20.85,40
13.68,68.31,0.0,5.4,3.56,7.28,0.0,1.78,3.15,Sintéticos,48.9,22.875,40
13.08,54.35,0.0,8.62,3.98,15.43,0.0,4.53,3.49,Sintéticos,50.94,23.725,40
86.72,3.79,0.0,0.94,6.39,0.0,0.0,2.16,5.97,Algodón,65.82,29.924999999999997,60
4.58,21.61,27.32,4.66,8.0,8.86,24.98,0.0,1.27,Mixto,37.62,18.175,40
42.75,37.13,6.85,3.13,7.03,0.99,0.0,2.1,4.34,Mixto,56.04,25.85,40
99.33,0.67,0.0,0.0,0.0,0.0,0.0,0.0,5.32,Algodón,61.92,28.3,60
88.71,1.89,0.0,0.26,6.75,0.0,0.0,2.39,4.27,Algodón,55.62,25.674999999999997,60
20.65,48.35,0.0,18.97,0.28,7.67,0.0,4.09,2.03,Mixto,42.18,20.075,40
90.1,9.9,0.0,0.0,0.0,0.0,0.0,0.0,5.24,Algodón,61.44,28.1,60
84.66,5.63,0.0,4.99,1.18,0.0,0.0,3.53,3.94,Algodón,53.64,24.85,60
92.31,7.69,0.0,0.0,0.0,0.0,0.0,0.0,7.05,Algodón,72.3,32.625,60
44.01,47.17,0.45,3.74,3.74,0.2,0.0,0.69,5.02,Mixto,60.12,27.549999999999997,40
52.19,34.78,2.04,0.5,2.44,4.28,0.0,3.77,4.0,Mixto,54.0,25.0,40
3.08,8.95,46.59,3.58,10.11,2.32,25.37,0.0,1.1,Mixto,36.6,17.75,40
72.91,17.08,0.0,5.09,2.53,0.0,0.0,2.4,4.81,Algodón,58.86,27.025,60
55.97,32.49,3.09,2.42,1.54,2.39,0.0,2.1,4.24,Mixto,55.44,25.6,40
82.1,12.7,0.0,0.73,3.31,0.0,0.0,1.16,6.2,Algodón,67.2,30.5,60
82.63,9.1,0.0,2.37,4.83,0.0,0.0,1.07,6.87,Algodón,71.22,32.175,60
5.58,70.16,0.0,14.5,1.12,8.24,0.0,0.41,2.49,Sintéticos,44.94,21.225,40
47.54,40.59,1.7,0.55,4.65,0.96,0.0,4.02,2.68,Mixto,46.08,21.7,40
14.77,46.85,0.0,16.52,3.22,17.55,0.0,1.09,2.27,Mixto,43.620000000000005,20.675,40
47.47,38.5,3.35,2.88,4.8,2.09,0.0,0.9,3.05,Mixto,48.3,22.625,40
38.25,35.85,3.68,6.0,8.71,5.16,0.0,2.36,5.03,Mixto,60.18,27.575000000000003,40
7.43,0.44,43.56,3.93,8.92,3.44,32.28,0.0,1.24,Delicados,37.44,18.1,30
97.13,2.87,0.0,0.0,0.0,0.0,0.0,0.0,6.81,Algodón,70.86,32.025,60
15.24,33.83,28.92,2.72,2.87,5.5,10.92,0.0,2.64,Mixto,45.84,21.6,40
67.76,18.9,0.0,4.72,5.02,0.0,0.0,3.6,4.56,Mixto,57.36,26.4,40
96.45,3.55,0.0,0.0,0.0,0.0,0.0,0.0,4.53,Algodón,57.18,26.325000000000003,60
12.76,21.76,27.87,5.35,2.63,11.66,17.97,0.0,2.99,Mixto,47.94,22.475,40
34.5,50.26,4.9,3.06,0.78,1.5,0.0,4.99,4.26,Sintéticos,55.56,25.65,40
22.27,29.24,31.01,3.57,2.17,0.53,11.22,0.0,1.13,Mixto,36.78,17.825,40
69.11,12.91,0.0,4.3,9.07,0.0,0.0,4.62,3.83,Mixto,52.980000000000004,24.575,40
69.66,15.11,0.0,4.43,9.55,0.0,0.0,1.25,3.88,Mixto,53.28,24.7,40
41.55,43.48,0.06,2.46,8.16,2.94,0.0,1.35,5.16,Mixto,60.96,27.9,40
26.14,41.39,0.0,10.22,5.2,16.83,0.0,0.21,3.17,Mixto,49.019999999999996,22.925,40
97.08,2.92,0.0,0.0,0.0,0.0,0.0,0.0,4.03,Algodón,54.18,25.075000000000003,60
90.45,9.55,0.0,0.0,0.0,0.0,0.0,0.0,5.12,Algodón,60.72,27.8,60
89.58,10.42,0.0,0.0,0.0,0.0,0.0,0.0,7.91,Algodón,77.46000000000001,34.775,60
86.2,9.22,0.0,0.33,1.24,0.0,0.0,3.01,3.03,Algodón,48.18,22.575,60
49.34,44.65,0.68,0.82,1.27,0.2,0.0,3.03,2.78,Mixto,46.68,21.95,40
87.08,5.17,0.0,1.19,2.33,0.0,0.0,4.23,6.45,Algodón,68.7,31.125,60
50.0,30.44,2.64,2.99,6.26,3.42,0.0,4.25,3.43,Mixto,50.58,23.575000000000003,40
10.49,16.65,36.49,2.77,2.1,1.29,30.21,0.0,1.15,Delicados,36.9,17.875,30
77.8,17.79,0.0,3.38,0.73,0.0,0.0,0.29,3.11,Algodón,48.66,22.775,60
75.05,11.65,0.0,3.29,6.41,0.0,0.0,3.6,3.28,Algodón,49.68,23.2,60
91.41,8.59,0.0,0.0,0.0,0.0,0.0,0.0,6.67,Algodón,70.02,31.675,60
91.11,8.89,0.0,0.0,0.0,0.0,0.0,0.0,5.3,Algodón,61.8,28.25,60
54.15,29.84,0.96,4.31,5.08,2.45,0.0,3.21,5.03,Mixto,60.18,27.575000000000003,40
93.52,6.48,0.0,0.0,0.0,0.0,0.0,0.0,6.98,Algodón,71.88,32.45,60
44.4,43.38,5.08,0.06,2.17,4.7,0.0,0.21,3.6,Mixto,51.6,24.0,40
57.4,32.25,0.14,4.45,0.79,2.7,0.0,2.27,3.1,Mixto,48.6,22.75,40
53.22,29.82,5.11,3.91,3.87,0.68,0.0,3.38,3.91,Mixto,53.46,24.775,40
82.24,6.12,0.0,4.15,3.09,0.0,0.0,4.41,6.97,Algodón,71.82,32.425,60
5.78,71.62,0.0,13.25,2.33,5.6,0.0,1.43,3.48,Sintéticos,50.879999999999995,23.7,40
36.5,45.63,4.43,1.89,1.61,4.96,0.0,4.98,3.15,Mixto,48.9,22.875,40
82.14,5.97,0.0,1.48,8.44,0.0,0.0,1.96,3.16,Algodón,48.96,22.9,60
21.64,29.21,13.61,1.88,8.17,8.02,17.48,0.0,2.49,Mixto,44.94,21.225,40
76.38,15.8,0.0,4.37,1.43,0.0,0.0,2.02,5.17,Algodón,61.019999999999996,27.925,60
75.68,17.1,0.0,1.05,4.22,0.0,0.0,1.96,5.97,Algodón,65.82,29.924999999999997,60
17.81,23.31,11.71,2.64,10.64,3.21,30.69,0.0,1.23,Delicados,37.38,18.075,30
84.31,8.62,0.0,1.77,3.07,0.0,0.0,2.23,6.0,Algodón,66.0,30.0,60
92.32,7.68,0.0,0.0,0.0,0.0,0.0,0.0,5.38,Algodón,62.28,28.45,60
75.56,5.2,0.0,5.04,12.02,0.0,0.0,2.18,5.58,Algodón,63.480000000000004,28.95,60
92.32,7.68,0.0,0.0,0.0,0.0,0.0,0.0,5.83,Algodón,64.98,29.575,60
75.16,14.09,0.0,0.29,6.99,0.0,0.0,3.47,6.78,Algodón,70.68,31.95,60
21.02,22.13,14.05,3.21,5.46,5.16,28.96,0.0,2.68,Mixto,46.08,21.7,40
16.12,25.21,22.54,2.71,0.06,1.15,32.22,0.0,2.45,Delicados,44.7,21.125,30
19.12,10.52,37.42,0.98,4.16,1.58,26.22,0.0,1.25,Mixto,37.5,18.125,40
35.43,51.16,0.72,5.42,2.03,4.57,0.0,0.66,2.58,Sintéticos,45.480000000000004,21.45,40
83.47,6.95,0.0,0.16,8.23,0.0,0.0,1.19,6.75,Algodón,70.5,31.875,60
55.47,25.73,2.45,4.43,3.75,4.28,0.0,3.88,3.93,Mixto,53.58,24.825000000000003,40
89.1,9.18,0.0,0.86,0.71,0.0,0.0,0.15,3.62,Algodón,51.72,24.05,60
77.53,15.57,0.0,3.92,0.89,0.0,0.0,2.09,4.09,Algodón,54.54,25.225,60
22.99,21.18,24.46,0.63,5.41,7.41,17.92,0.0,2.6,Mixto,45.6,21.5,40
56.28,25.42,1.47,4.88,9.7,1.04,0.0,1.21,3.54,Mixto,51.24,23.85,40
46.97,39.62,1.35,1.41,6.46,3.49,0.0,0.7,3.02,Mixto,48.120000000000005,22.55,40
26.34,10.88,32.3,2.41,6.75,9.52,11.8,0.0,2.51,Mixto,45.06,21.275,40
50.54,29.21,3.6,4.13,5.87,1.65,0.0,5.01,4.79,Mixto,58.74,26.975,40
82.73,5.28,0.0,3.39,5.9,0.0,0.0,2.69,6.31,Algodón,67.86,30.775,60
97.92,2.08,0.0,0.0,0.0,0.0,0.0,0.0,7.04,Algodón,72.24000000000001,32.6,60
58.39,24.55,3.97,0.46,7.08,1.31,0.0,4.23,3.84,Mixto,53.04,24.6,40
8.48,56.06,0.0,14.58,4.52,12.35,0.0,4.01,3.9,Sintéticos,53.4,24.75,40
21.54,27.95,27.67,2.86,8.74,2.05,9.19,0.0,1.04,Mixto,36.24,17.6,40
73.26,16.26,0.0,4.42,2.36,0.0,0.0,3.69,5.69,Algodón,64.14,29.225,60
25.32,50.62,0.0,5.62,4.32,13.84,0.0,0.27,3.96,Sintéticos,53.76,24.9,40
8.61,3.23,28.9,6.28,5.76,11.94,35.29,0.0,1.4,Delicados,38.4,18.5,30
33.92,49.45,1.01,1.22,7.85,3.27,0.0,3.28,4.55,Mixto,57.3,26.375,40
97.18,2.82,0.0,0.0,0.0,0.0,0.0,0.0,6.49,Algodón,68.94,31.225,60
21.23,49.6,0.0,9.16,4.02,12.88,0.0,3.12,3.23,Mixto,49.379999999999995,23.075,40
20.45,51.45,0.0,12.41,1.19,14.02,0.0,0.48,2.87,Sintéticos,47.22,22.175,40
97.25,2.75,0.0,0.0,0.0,0.0,0.0,0.0,7.16,Algodón,72.96000000000001,32.9,60
82.08,14.7,0.0,0.7,0.6,0.0,0.0,1.92,5.92,Algodón,65.52,29.8,60
24.34,56.29,0.0,5.18,3.99,8.68,0.0,1.53,2.05,Sintéticos,42.3,20.125,40
49.08,34.38,3.99,2.86,5.97,0.14,0.0,3.59,2.72,Mixto,46.32,21.8,40
29.91,9.23,24.71,2.16,6.71,6.01,21.29,0.0,1.61,Mixto,39.66,19.025,40
87.7,4.68,0.0,3.96,2.8,0.0,0.0,0.86,4.91,Algodón,59.46,27.275,60
91.27,8.73,0.0,0.0,0.0,0.0,0.0,0.0,5.29,Algodón,61.74,28.225,60
74.09,10.68,0.0,0.37,11.05,0.0,0.0,3.82,6.14,Algodón,66.84,30.35,60
8.51,66.38,0.0,7.58,2.96,9.2,0.0,5.38,3.26,Sintéticos,49.56,23.15,40
87.1,3.02,0.0,5.5,3.21,0.0,0.0,1.16,4.14,Algodón,54.839999999999996,25.35,60
24.15,6.42,36.55,0.23,0.85,3.44,28.36,0.0,2.62,Mixto,45.72,21.55,40
92.84,7.16,0.0,0.0,0.0,0.0,0.0,0.0,7.86,Algodón,77.16,34.650000000000006,60
22.74,48.27,0.0,13.71,3.08,8.92,0.0,3.29,2.94,Mixto,47.64,22.35,40
4.4,60.93,0.0,16.37,0.25,13.83,0.0,4.22,2.05,Sintéticos,42.3,20.125,40
16.72,42.13,0.0,17.4,4.2,17.12,0.0,2.43,3.74,Mixto,52.44,24.35,40
21.79,23.67,36.16,0.87,1.24,8.14,8.12,0.0,1.1,Mixto,36.6,17.75,40
93.25,6.75,0.0,0.0,0.0,0.0,0.0,0.0,7.84,Algodón,77.03999999999999,34.6,60
23.81,6.68,25.23,1.11,6.32,9.25,27.59,0.0,1.11,Mixto,36.66,17.775,40
22.79,18.43,25.63,2.66,3.01,8.81,18.68,0.0,2.48,Mixto,44.879999999999995,21.2,40
90.51,9.49,0.0,0.0,0.0,0.0,0.0,0.0,4.8,Algodón,58.8,27.0,60
53.43,36.19,0.6,3.56,4.0,0.94,0.0,1.28,5.35,Mixto,62.099999999999994,28.375,40
95.77,4.23,0.0,0.0,0.0,0.0,0.0,0.0,6.03,Algodón,66.18,30.075000000000003,60
57.51,25.52,3.98,1.5,3.97,2.8,0.0,4.72,2.94,Mixto,47.64,22.35,40
1.44,27.3,37.99,3.89,4.7,8.74,15.94,0.0,1.58,Mixto,39.480000000000004,18.95,40
17.38,21.92,16.57,1.92,9.41,5.27,27.54,0.0,2.49,Mixto,44.94,21.225,40
18.33,13.21,24.71,3.44,11.88,13.31,15.12,0.0,2.82,Mixto,46.92,22.05,40
1.31,18.75,48.17,1.03,4.19,9.91,16.64,0.0,2.91,Mixto,47.46,22.275,40
96.49,3.51,0.0,0.0,0.0,0.0,0.0,0.0,4.17,Algodón,55.019999999999996,25.425,60
3.18,53.88,0.0,18.88,5.24,15.82,0.0,3.01,3.65,Sintéticos,51.9,24.125,40
18.07,27.56,29.34,1.49,5.7,2.79,15.05,0.0,1.24,Mixto,37.44,18.1,40
5.07,13.08,40.63,3.06,1.99,2.28,33.9,0.0,1.88,Delicados,41.28,19.7,30
97.34,2.66,0.0,0.0,0.0,0.0,0.0,0.0,4.75,Algodón,58.5,26.875,60
93.15,6.85,0.0,0.0,0.0,0.0,0.0,0.0,7.95,Algodón,77.7,34.875,60
44.85,40.17,1.78,2.67,7.15,2.97,0.0,0.41,2.53,Mixto,45.18,21.325,40
24.12,44.5,0.0,10.32,1.73,19.29,0.0,0.03,3.93,Mixto,53.58,24.825000000000003,40
99.32,0.68,0.0,0.0,0.0,0.0,0.0,0.0,6.91,Algodón,71.46000000000001,32.275,60
32.62,2.66,25.5,3.34,4.96,11.43,19.49,0.0,2.72,Mixto,46.32,21.8,40
99.24,0.76,0.0,0.0,0.0,0.0,0.0,0.0,6.14,Algodón,66.84,30.35,60
80.34,11.31,0.0,1.66,2.9,0.0,0.0,3.79,5.57,Algodón,63.42,28.925,60
50.21,39.87,3.59,0.15,0.03,2.06,0.0,4.1,5.02,Mixto,60.12,27.549999999999997,40
97.89,2.11,0.0,0.0,0.0,0.0,0.0,0.0,5.88,Algodón,65.28,29.7,60
12.15,14.43,36.49,2.7,7.56,5.5,21.15,0.0,2.43,Mixto,44.58,21.075,40
22.61,40.74,0.0,13.59,2.76,15.58,0.0,4.72,3.34,Mixto,50.04,23.35,40
96.03,3.97,0.0,0.0,0.0,0.0,0.0,0.0,7.47,Algodón,74.82,33.675,60
82.65,7.05,0.0,0.97,6.6,0.0,0.0,2.72,4.44,Algodón,56.64,26.1,60
96.98,3.02,0.0,0.0,0.0,0.0,0.0,0.0,5.2,Algodón,61.2,28.0,60
66.14,26.09,0.64,0.5,0.74,1.44,0.0,4.45,2.87,Mixto,47.22,22.175,40
88.67,3.63,0.0,0.91,5.39,0.0,0.0,1.4,3.73,Algodón,52.379999999999995,24.325,60
20.03,1.13,21.6,4.99,9.68,4.32,38.25,0.0,1.67,Delicados,40.019999999999996,19.175,30
24.28,53.29,0.0,12.48,2.17,5.51,0.0,2.27,2.23,Sintéticos,43.379999999999995,20.575,40
94.33,5.67,0.0,0.0,0.0,0.0,0.0,0.0,6.53,Algodón,69.18,31.325,60
49.54,36.2,3.14,1.07,2.18,3.7,0.0,4.17,3.15,Mixto,48.9,22.875,40
79.72,3.36,0.0,3.0,8.64,0.0,0.0,5.28,5.7,Algodón,64.2,29.25,60
87.02,2.73,0.0,0.28,9.27,0.0,0.0,0.71,5.45,Algodón,62.7,28.625,60
14.63,25.63,28.07,1.92,2.75,6.77,20.23,0.0,1.06,Mixto,36.36,17.65,40
61.27,27.6,2.9,0.21,6.96,0.12,0.0,0.95,3.49,Mixto,50.94,23.725,40
91.57,8.43,0.0,0.0,0.0,0.0,0.0,0.0,4.66,Algodón,57.96,26.65,60
80.02,12.61,0.0,2.37,1.29,0.0,0.0,3.71,4.8,Algodón,58.8,27.0,60
9.86,13.43,32.05,4.42,11.29,10.27,18.68,0.0,2.25,Mixto,43.5,20.625,40
94.94,5.06,0.0,0.0,0.0,0.0,0.0,0.0,4.57,Algodón,57.42,26.425,60
20.53,60.66,0.0,10.03,3.79,4.97,0.0,0.03,3.46,Sintéticos,50.76,23.65,40
49.8,33.39,0.17,3.36,5.17,5.27,0.0,2.85,4.5,Mixto,57.0,26.25,40
46.09,37.59,4.04,1.32,6.08,3.86,0.0,1.02,2.83,Mixto,46.980000000000004,22.075,40
45.77,37.11,5.7,0.61,7.94,2.26,0.0,0.61,4.5,Mixto,57.0,26.25,40
15.08,19.01,20.91,4.9,2.62,5.2,32.27,0.0,2.27,Delicados,43.620000000000005,20.675,30
44.67,36.15,1.57,3.05,9.57,3.54,0.0,1.46,5.07,Mixto,60.42,27.675,40
88.71,3.39,0.0,2.18,3.96,0.0,0.0,1.77,3.83,Algodón,52.980000000000004,24.575,60
76.93,14.0,0.0,0.87,5.58,0.0,0.0,2.62,6.93,Algodón,71.58,32.325,60
36.07,47.81,0.07,1.97,7.18,5.03,0.0,1.86,3.36,Mixto,50.16,23.4,40
36.68,7.26,18.56,0.45,10.79,0.93,25.34,0.0,2.16,Mixto,42.96,20.4,40
15.27,27.69,38.32,3.62,9.17,0.86,5.07,0.0,1.82,Mixto,40.92,19.55,40
84.98,4.8,0.0,5.4,1.2,0.0,0.0,3.63,5.14,Algodón,60.839999999999996,27.85,60
82.92,9.12,0.0,3.26,3.82,0.0,0.0,0.89,6.76,Algodón,70.56,31.9,60
19.6,35.93,0.0,17.41,4.99,20.35,0.0,1.73,2.46,Mixto,44.76,21.15,40
87.06,4.92,0.0,0.51,6.51,0.0,0.0,1.0,4.15,Algodón,54.900000000000006,25.375,60
26.88,47.56,0.0,7.94,2.15,13.5,0.0,1.97,2.11,Mixto,42.66,20.275,40
76.44,19.05,0.0,0.14,4.05,0.0,0.0,0.33,3.96,Algodón,53.76,24.9,60
0.7,59.02,0.0,17.29,1.18,20.05,0.0,1.75,2.89,Sintéticos,47.34,22.225,40
89.48,10.52,0.0,0.0,0.0,0.0,0.0,0.0,6.46,Algodón,68.75999999999999,31.15,60
7.54,15.88,36.75,1.64,3.55,7.18,27.46,0.0,2.22,Mixto,43.32,20.55,40
49.54,42.29,1.22,1.63,1.2,2.75,0.0,1.36,5.29,Mixto,61.74,28.225,40
22.0,42.84,0.0,11.02,5.61,14.56,0.0,3.97,3.21,Mixto,49.26,23.025,40
72.53,12.78,0.0,3.46,8.26,0.0,0.0,2.97,3.41,Algodón,50.46,23.525,60
19.5,1.82,39.89,1.37,2.98,9.52,24.92,0.0,2.65,Mixto,45.9,21.625,40
21.03,8.43,26.37,3.17,6.21,8.3,26.48,0.0,2.12,Mixto,42.72,20.3,40
5.51,21.84,42.92,0.41,7.25,6.98,15.1,0.0,1.28,Mixto,37.68,18.2,40
49.31,39.42,3.33,2.74,0.47,2.2,0.0,2.54,5.31,Mixto,61.86,28.275,40
18.14,0.16,36.75,2.27,1.84,0.12,40.71,0.0,2.81,Delicados,46.86,22.025,30
91.7,8.3,0.0,0.0,0.0,0.0,0.0,0.0,6.76,Algodón,70.56,31.9,60
52.78,26.54,5.47,1.21,9.58,3.29,0.0,1.13,5.07,Mixto,60.42,27.675,40
56.24,24.72,3.88,1.73,9.0,2.4,0.0,2.03,4.57,Mixto,57.42,26.425,40
52.22,38.02,2.04,5.39,0.88,0.13,0.0,1.32,5.12,Mixto,60.72,27.8,40
85.56,2.42,0.0,4.66,5.71,0.0,0.0,1.65,5.77,Algodón,64.62,29.424999999999997,60
7.19,13.42,34.24,8.45,2.98,6.89,26.84,0.0,3.0,Mixto,48.0,22.5,40
23.84,55.31,0.0,5.98,4.19,8.41,0.0,2.27,3.11,Sintéticos,48.66,22.775,40
27.97,13.51,20.88,1.95,5.86,3.41,26.42,0.0,2.78,Mixto,46.68,21.95,40
69.93,16.18,0.0,0.15,9.72,0.0,0.0,4.02,6.03,Mixto,66.18,30.075000000000003,40
95.71,0.37,0.0,1.0,0.91,0.0,0.0,2.01,6.7,Algodón,70.2,31.75,60
95.3,4.7,0.0,0.0,0.0,0.0,0.0,0.0,5.98,Algodón,65.88,29.950000000000003,60
50.06,34.76,1.45,2.45,6.86,1.26,0.0,3.15,2.98,Mixto,47.879999999999995,22.45,40
50.4,27.26,4.75,3.61,6.24,5.67,0.0,2.07,4.79,Mixto,58.74,26.975,40
90.24,9.76,0.0,0.0,0.0,0.0,0.0,0.0,7.85,Algodón,77.1,34.625,60
91.84,0.33,0.0,1.32,5.69,0.0,0.0,0.82,5.18,Algodón,61.08,27.95,60
25.77,38.99,0.0,14.88,4.22,14.44,0.0,1.7,3.28,Mixto,49.68,23.2,40
88.05,2.22,0.0,2.63,5.7,0.0,0.0,1.4,3.06,Algodón,48.36,22.65,60
81.21,2.95,0.0,4.17,8.58,0.0,0.0,3.09,6.06,Algodón,66.36,30.15,60
73.98,17.71,0.0,1.2,5.36,0.0,0.0,1.74,4.69,Algodón,58.14,26.725,60
9.95,45.66,0.0,17.14,2.52,21.82,0.0,2.9,2.45,Mixto,44.7,21.125,40
16.12,18.91,17.72,4.06,6.01,7.83,29.35,0.0,1.01,Mixto,36.06,17.525,40
48.19,30.23,1.28,5.75,9.38,0.65,0.0,4.51,3.9,Mixto,53.4,24.75,40
44.46,34.97,3.44,4.21,7.97,2.75,0.0,2.19,4.75,Mixto,58.5,26.875,40
16.16,20.5,26.11,2.47,6.99,8.1,19.66,0.0,2.52,Mixto,45.120000000000005,21.3,40
84.08,7.13,0.0,1.41,5.53,0.0,0.0,1.85,3.1,Algodón,48.6,22.75,60
18.46,17.6,13.47,2.18,4.4,9.19,34.7,0.0,2.78,Delicados,46.68,21.95,30
61.59,23.36,0.58,1.44,8.28,0.4,0.0,4.35,4.7,Mixto,58.2,26.75,40
54.28,31.98,3.02,4.65,1.83,1.81,0.0,2.43,4.31,Mixto,55.86,25.775,40
0.45,61.21,0.0,10.93,4.34,18.65,0.0,4.42,2.63,Sintéticos,45.78,21.575,40
18.38,23.18,33.23,4.16,6.23,3.65,11.17,0.0,2.38,Mixto,44.28,20.95,40
76.53,13.88,0.0,2.22,3.75,0.0,0.0,3.62,6.95,Algodón,71.7,32.375,60
98.16,1.84,0.0,0.0,0.0,0.0,0.0,0.0,7.7,Algodón,76.2,34.25,60
52.55,32.45,1.51,0.14,5.08,4.93,0.0,3.34,2.63,Mixto,45.78,21.575,40
1.95,23.34,39.11,3.27,1.02,9.05,22.27,0.0,2.23,Mixto,43.379999999999995,20.575,40
92.11,7.89,0.0,0.0,0.0,0.0,0.0,0.0,7.64,Algodón,75.84,34.099999999999994,60
52.16,32.49,2.29,2.14,4.66,2.34,0.0,3.92,2.78,Mixto,46.68,21.95,40
86.31,5.11,0.0,5.92,1.89,0.0,0.0,0.78,3.54,Algodón,51.24,23.85,60
93.42,6.58,0.0,0.0,0.0,0.0,0.0,0.0,5.96,Algodón,65.75999999999999,29.9,60
83.33,6.23,0.0,2.71,5.32,0.0,0.0,2.41,4.49,Algodón,56.94,26.225,60
15.36,51.46,0.0,12.1,1.17,15.59,0.0,4.33,3.59,Sintéticos,51.54,23.975,40
19.49,15.97,37.37,4.82,2.63,9.1,10.63,0.0,2.9,Mixto,47.4,22.25,40
58.46,34.42,2.92,1.34,0.13,2.14,0.0,0.6,3.87,Mixto,53.22,24.675,40
75.77,15.2,0.0,2.74,3.6,0.0,0.0,2.69,6.64,Algodón,69.84,31.599999999999998,60
55.87,27.0,1.38,3.65,3.9,4.14,0.0,4.06,4.29,Mixto,55.74,25.725,40
91.63,8.37,0.0,0.0,0.0,0.0,0.0,0.0,7.77,Algodón,76.62,34.425,60
5.5,11.37,20.6,2.46,14.04,7.31,38.73,0.0,3.0,Delicados,48.0,22.5,30
23.21,2.46,27.03,6.28,1.58,2.73,36.71,0.0,2.04,Delicados,42.24,20.1,30
41.76,37.67,3.95,3.45,7.47,3.76,0.0,1.94,2.69,Mixto,46.14,21.725,40
78.62,14.34,0.0,1.06,4.42,0.0,0.0,1.57,5.39,Algodón,62.339999999999996,28.475,60
95.2,4.8,0.0,0.0,0.0,0.0,0.0,0.0,6.98,Algodón,71.88,32.45,60
40.85,36.81,0.88,5.35,8.57,6.0,0.0,1.53,3.9,Mixto,53.4,24.75,40
